"1","39","MORT","Terry","Pratchett","bbc_the_big_read","39"
"1","39","STARSHIP TROOPERS","Robert","Heinlein","modern_library_readers","39"
"1","39","THE BRIEF WONDROUS LIFE OF OSCAR WAO","Junot","Díaz","harvard_bookstore","39"
"1","39","THE LIFE AND OPINIONS OF TRISTRAM SHANDY, GENTLEMAN","Laurence","Sterne","good_reads","39"
"1","38","GOOD IN BED","Jennifer","Weiner","npr_beach_books","38"
"1","38","THE MAGIC FARAWAY TREE","Enid","Blyton","bbc_the_big_read","38"
"1","38","THE STRANGER","Albert","Camus","harvard_bookstore","38"
"1","38","THE WAPSHOT CHRONICLES","John","Cheever","modern_library_board","38"
"1","37","THE HISTORY OF TOM JONES, A FOUNDLING","Henry","Fielding","good_reads","37"
"1","37","THE ONCE AND FUTURE KING","null","White","bookman_librarians","37"
"1","36","DIARY OF A YOUNG GIRL","Anne","Frank","harvard_bookstore","36"
"1","36","SOMETHING WICKED THIS WAY COMES","Ray","Bradbury","modern_library_readers","36"
"1","35","GUARDS! GUARDS!","Terry","Pratchett","bbc_the_big_read","35"
"1","35","THE HAUNTING OF HILL HOUSE","Shirley","Jackson","modern_library_readers","35"
"1","34","A PATCHWORK PLANET","null","Tyler","bookman_librarians","34"
"1","34","MOLLOY","Samuel","Beckett","good_reads","34"
"1","33","CAT'S EYE","Margaret","Atwood","good_reads","33"
"1","33","GAUDY NIGHT","null","Sayers","bookman_librarians","33"
"1","33","MAIN STREET","Sinclair","Lewis","modern_library_board","33"
"1","33","PERFUME","Patrick","Suskind","bbc_the_big_read","33"
"1","32","CANCER WARD","Aleksandr","Solzhenitsyn","good_reads","32"
"1","32","ENORMOUS CHANGES AT THE LAST MINUTE","Grace","Paley","harvard_bookstore","32"
"1","32","THE RAGGED TROUSERED PHILANTHROPISTS","Robert","Tressell","bbc_the_big_read","32"
"1","31","HAROUN AND THE SEA OF STORIES","Salman","Rushdie","harvard_bookstore","31"
"1","31","NIGHT WATCH","Terry","Pratchett","bbc_the_big_read","31"
"1","31","THE BIG SLEEP","Raymond","Chandler","npr_beach_books","31"
"1","31","THE WOOD WIFE","Terri","Windling","modern_library_readers","31"
"1","30","A HIGH WIND IN JAMAICA","Richard","Hughes","modern_library_board","30"
"1","30","MATILDA","Roald","Dahl","bbc_the_big_read","30"
"1","30","YOU SHALL KNOW OUR VELOCITY","Dave","Eggers","harvard_bookstore","30"
"1","29","BAUDOLINO","Umberto","Eco","harvard_bookstore","29"
"1","29","THE DOOR INTO SUMMER","Robert","Heinlein","modern_library_readers","29"
"1","28","BEEN DOWN SO LONG IT LOOKS LIKE UP TO ME","Richard","Farina","harvard_bookstore","28"
"1","28","LOST ILLUSIONS","Honoré de","Balzac","good_reads","28"
"1","28","THE DAY OF THE LOCUST","Nathanael","West","modern_library_board","28"
"1","28","ZEN AND THE ART OF MOTORCYCLE MAINTENANCE","Robert","Pirsig","modern_library_readers","28"
"1","27","PIGS IN HEAVEN","null","Kingsolver","bookman_librarians","27"
"1","27","THE WOMAN IN WHITE","Wilkie","Collins","bbc_the_big_read","27"
"1","26","BONFIRE OF THE VANITIES","Tom","Wolfe","npr_beach_books","26"
"1","26","SCOOP","Evelyn","Waugh","modern_library_board","26"
"1","26","THE FORSYTE SAGA","John","Galsworthy","good_reads","26"
"1","25","AT SWIM-TWO-BIRDS","Flann","O'Brien","modern_library_readers","25"
"1","25","IN OUR TIME","Ernest","Hemingway","harvard_bookstore","25"
"1","25","JUDE THE OBSCURE","null","Hardy","bookman_librarians","25"
"1","25","RABBIT ANGSTROM: THE FOUR NOVELS","John","Updike","good_reads","25"
"1","25","THE PRIME OF MISS JEAN BRODIE","Muriel","Spark","modern_library_board","25"
"1","24","DOUBLE ACT","Jacqueline","Wilson","bbc_the_big_read","24"
"1","24","JAYBER CROW: A NOVEL","Wendell","Berry","harvard_bookstore","24"
"1","24","TIME AND AGAIN","null","Finney","bookman_librarians","24"
"1","23","ARROWSMITH","Sinclair","Lewis","modern_library_readers","23"
"1","23","KIM","Rudyard","Kipling","modern_library_board","23"
"1","23","LITTLE, BIG","John","Crowley","harvard_bookstore","23"
"1","23","MISERY","null","King","bookman_librarians","23"
"1","23","THE SOT-WEED FACTOR","John","Barth","good_reads","23"
"1","23","THE TWITS","Roald","Dahl","bbc_the_big_read","23"
"1","22","A ROOM WITH A VIEW","E.M.","Forster","modern_library_board","22"
"1","22","I CAPTURE THE CASTLE","Dodie","Smith","bbc_the_big_read","22"
"1","22","POPOL VUH: THE MAYAN BOOK OF THE DAWN OF LIFE","Dennis","Tedlock","harvard_bookstore","22"
"1","22","PRODIGAL SUMMER","Barbara","Kingsolver","npr_beach_books","22"
"1","21","EYE OF THE NEEDLE","Ken","Follett","npr_beach_books","21"
"1","21","HOLES","Louis","Sachar","bbc_the_big_read","21"
"1","21","NAKED LUNCH","William S.","Burroughs","modern_library_readers","21"
"1","21","THE LEFT HAND OF DARKNESS","Ursula K. Le","Guin","harvard_bookstore","21"
"1","21","THERESE RAQUIN","Émile","Zola","good_reads","21"
"1","20","GIANTS IN THE EARTH","Ole","Rolvaag","bookman_librarians","20"
"1","20","GORMENGHAST","Mervyn","Peake","bbc_the_big_read","20"
"1","20","THE MERRY ADVENTURES OF ROBIN HOOD","Howard","Pyle","harvard_bookstore","20"
"1","19","BRIDGE OF SIGHS","Richard","Russo","good_reads","19"
"1","19","GUILTY PLEASURES","Laurell K.","Hamilton","modern_library_readers","19"
"1","19","THE GOD OF SMALL THINGS","Arundhati","Roy","bbc_the_big_read","19"
"1","19","THE PILOT'S WIFE","Anita","Shreve","npr_beach_books","19"
"1","19","THE RAZOR'S EDGE","W. Somerset","Maugham","harvard_bookstore","19"
"1","18","A BEND IN THE RIVER","V.S.","Naipaul","modern_library_board","18"
"1","18","ADAM BEDE","George","Eliot","good_reads","18"
"1","18","ALL THE PRETTY HORSES","Cormac","McCarthy","npr_beach_books","18"
"1","18","THE PUPPET MASTERS","Robert","Heinlein","modern_library_readers","18"
"1","18","THE SEA, THE SEA","Iris","Murdoch","harvard_bookstore","18"
"1","18","VICKY ANGEL","Jacqueline","Wilson","bbc_the_big_read","18"
"1","17","IT","Stephen","King","modern_library_readers","17"
"1","17","THE DEATH OF THE HEART","Elizabeth","Bowen","modern_library_board","17"
"1","17","THE GIRL WITH THE DRAGON TATTOO","Stieg","Larsson","npr_beach_books","17"
"1","17","TISHA: THE STORY OF A YOUNG TEACHER IN THE ALASKAN WILDERNESS","Robert","Specht","bookman_librarians","17"
"1","16","COLD COMFORT FARM","Stella","Gibbons","bbc_the_big_read","16"
"1","16","LORD JIM","Joseph","Conrad","modern_library_board","16"
"1","16","THE BONE PEOPLE","Keri","Hulme","harvard_bookstore","16"
"1","16","THE VICAR OF WAKEFIELD","Oliver","Goldsmith","good_reads","16"
"1","15","CHRISTY","null","Marshall","bookman_librarians","15"
"1","15","DOUBLE STAR","Robert","Heinlein","modern_library_readers","15"
"1","15","MAGICIAN","Raymond E","Feist","bbc_the_big_read","15"
"1","15","NINE STORIES","J.D.","Salinger","harvard_bookstore","15"
"1","15","RAGTIME","E.L.","Doctorow","modern_library_board","15"
"1","15","THE ROAD","Cormac","McCarthy","npr_beach_books","15"
"1","14","CITIZEN OF THE GALAXY","Robert","Heinlein","modern_library_readers","14"
"1","14","DROWN","Junot","Diaz","harvard_bookstore","14"
"1","14","LOST HORIZON","null","Hilton","bookman_librarians","14"
"1","14","ONE FOR THE MONEY","Janet","Evanovich","npr_beach_books","14"
"1","14","THE OLD WIVES' TALE","Arnold","Bennett","modern_library_board","14"
"1","14","THE TALE OF GENJI","Murasaki","Shikibu","good_reads","14"
"1","13","HAMLET","William","Shakespeare","harvard_bookstore","13"
"1","13","LIFE AND FATE","Vasily","Grossman","good_reads","13"
"1","12","DRACULA","Bram","Stoker","npr_beach_books","12"
"1","12","LOVING","Henry","Green","modern_library_board","12"
"1","12","MASON AND DIXON","Thomas","Pynchon","good_reads","12"
"1","11","JAZZ","Toni","Morrison","good_reads","11"
"1","11","ONE FLEW OVER THE CUCKOO'S NEST","Ken","Kesey","modern_library_readers","11"
"1","11","THE COLOUR OF MAGIC","Terry","Pratchett","bbc_the_big_read","11"
"1","10","FRANKENSTEIN","null","Shelley","bookman_librarians","10"
"1","10","PRESUMED INNOCENT","Scott","Turow","npr_beach_books","10"
"1","10","THE ALCHEMIST","Paulo","Coelho","bbc_the_big_read","10"
"1","10","THE BLUE SWORD","Robin","McKinley","harvard_bookstore","10"
"1","10","THE TENTH MAN","Graham","Greene","good_reads","10"
"1","10","TOBACCO ROAD","Erskine","Caldwell","modern_library_board","10"
"1","9","FRANNY AND ZOOEY","J.D.","Salinger","npr_beach_books","9"
"1","9","HUMBOLDT'S GIFT","Saul","Bellow","good_reads","9"
"1","9","IRONWEED","William","Kennedy","modern_library_board","9"
"1","9","KATHERINE","Anya","Seton","bbc_the_big_read","9"
"1","9","THE ODYSSEY","Homer","Homer","harvard_bookstore","9"
"1","8","BOY'S LIFE","null","McCammon","bookman_librarians","8"
"1","8","KANE AND ABEL","Jeffrey","Archer","bbc_the_big_read","8"
"1","8","SONG OF SOLOMON","Toni","Morrison","harvard_bookstore","8"
"1","7","CHESAPEAKE","null","Michener","bookman_librarians","7"
"1","7","DEAD UNTIL DARK","Charlaine","Harris","npr_beach_books","7"
"1","7","JR","William","Gaddis","good_reads","7"
"1","7","WIDE SARGASSO SEA","Jean","Rhys","modern_library_board","7"
"1","6","A LITTLE PRINCESS","Frances Hodgson","Burnett","harvard_bookstore","6"
"1","6","GIRLS IN LOVE","Jacqueline","Wilson","bbc_the_big_read","6"
"1","6","MULENGRO","Charles de","Lint","modern_library_readers","6"
"1","6","SUMMER SISTERS","Judy","Blume","npr_beach_books","6"
"1","6","THE TUNNEL","William H.","Gass","good_reads","6"
"1","6","UNDER THE NET","Iris","Murdoch","modern_library_board","6"
"1","5","A PEOPLE'S HISTORY OF THE UNITED STATES","Howard","Zinn","harvard_bookstore","5"
"1","5","DARCONVILLE’S CAT","Alexander","Theroux","good_reads","5"
"1","5","HOW GREEN WAS MY VALLEY","null","Llewellyn","bookman_librarians","5"
"1","5","SUTTREE","Cormac","McCarthy","modern_library_readers","5"
"1","5","THE PRINCESS DIARIES","Meg","Cabot","bbc_the_big_read","5"
"1","5","THE SHINING","Stephen","King","npr_beach_books","5"
"1","4","HOW STELLA GOT HER GROOVE BACK","Terry","McMillan","npr_beach_books","4"
"1","4","MYTHAGO WOOD","Robert","Holdstock","modern_library_readers","4"
"1","4","THE DEATH OF VIRGIL","Hermann","Broch","good_reads","4"
"1","3","ILLUSIONS","Richard","Bach","modern_library_readers","3"
"1","3","I, ROBOT","null","Asimov","bookman_librarians","3"
"1","3","LAMB","Christopher","Moore","npr_beach_books","3"
"1","3","THE DIVINERS","Margaret","Laurence","good_reads","3"
"1","3","THE POSTMAN ALWAYS RINGS TWICE","James M.","Cain","modern_library_board","3"
"1","2","CLOUD ATLAS","David","Mitchell","harvard_bookstore","2"
"1","2","MEDITATION ON SPACE-TIME","Leonard","Seet","good_reads","2"
"1","2","SICK PUPPY","Carl","Hiaasen","npr_beach_books","2"
"1","2","THE CUNNING MAN","Robertson","Davies","modern_library_readers","2"
"1","2","THE GINGER MAN","J.P.","Donleavy","modern_library_board","2"
"1","1","LEAVES OF GRASS","Walt","Whitman","harvard_bookstore","1"
"1","1","THE DESTINIES OF DARCY DANCER, GENTLEMAN","J.P.","Donleavy","good_reads","1"
"1","1","THE MAGNIFICENT AMBERSONS","Booth","Tarkington","modern_library_board","1"
"1","1","THE SATANIC VERSES","Salman","Rushdie","modern_library_readers","1"
