1|1974|"ZEN AND THE ART OF MOTORCYCLE MAINTENANCE"|"Robert"|"Pirsig"|"MLR"||||||
1|2002|"YOU SHALL KNOW OUR VELOCITY"|"Dave"|"Eggers"|"HB"||||||
1|1989|"YARROW"|"Charles de"|"Lint"|"MLR"||||||
1|1920|"WOMEN IN LOVE"|"D.H."|"Lawrence"|"MLB"||||||
1|1952|"WISE BLOOD"|"Flannery"|"O'Connor"|"MLR"||||||
1|1926|"WINNIE THE POOH"|"AA"|"Milne"|"BBC"||||||
1|1919|"WINESBURG, OHIO"|"Sherwood"|"Anderson"|"MLB"||||||
1|1966|"WIDE SARGASSO SEA"|"Jean"|"Rhys"|"MLB"||||||
1|1985|"WHITE NOISE"|"Don"|"DeLillo"|"HB"||||||
1|1936|"WE THE LIVING"|"Ayn"|"Rand"|"MLR"||||||
1|2006|"WATER FOR ELEPHANTS"|"Sara"|"Gruen"|"NPR"||||||
1|1987|"WATCHMEN"|"Alan"|"Moore"|"HB"||||||
1|2000|"VICKY ANGEL"|"Jacqueline"|"Wilson"|"BBC"||||||
1|1843|"VANITY FAIR"|"William Makepeace"|"Thackeray"|"GR"||||||
1|1996|"UNDER THE TUSCAN SUN"|"Frances"|"Mayes"|"NPR"||||||
1|1954|"UNDER THE NET"|"Iris"|"Murdoch"|"MLB"||||||
1|2005|"TWILIGHT"|"Stephenie"|"Meyer"|"NPR"||||||
1|1960|"TRUSTEE FROM THE TOOLROOM"|"Nevil"|"Shute"|"MLR"||||||
1|1997|"TRADER"|"Charles de"|"Lint"|"MLR"||||||
1|1932|"TOBACCO ROAD"|"Erskine"|"Caldwell"|"MLB"||||||
1|1976|"TISHA: THE STORY OF A YOUNG TEACHER IN THE ALASKAN WILDERNESS"|"Robert"|"Specht"|"BKML"||||||
1|1970|"TIME AND AGAIN"|"null"|"Finney"|"BKML"||||||
1|1958|"THINGS FALL APART"|"Chinua"|"Achebe"|"GR"||||||
1|1922|"THE WORM OUROBOROS"|"E.R."|"Eddison"|"MLR"||||||
1|1996|"THE WOOD WIFE"|"Terri"|"Windling"|"MLR"||||||
1|1859|"THE WOMAN IN WHITE"|"Wilkie"|"Collins"|"BBC"||||||
1|1902|"THE WINGS OF THE DOVE"|"Henry"|"James"|"MLB"||||||
1|1997|"THE WIND-UP BIRD CHRONICLE"|"Haruki"|"Murakami"|"HB"||||||
1|1903|"THE WAY OF ALL FLESH"|"Samuel"|"Butler"|"MLB"||||||
1|1957|"THE WAPSHOT CHRONICLES"|"John"|"Cheever"|"MLB"||||||
1|1766|"THE VICAR OF WAKEFIELD"|"Oliver"|"Goldsmith"|"GR"||||||
1|1980|"THE TWITS"|"Roald"|"Dahl"|"BBC"||||||
1|1995|"THE TUNNEL"|"William H."|"Gass"|"GR"||||||
1|1959|"THE TIN DRUM"|"Günter"|"Grass"|"GR"||||||
1|2003|"THE TIME TRAVELER'S WIFE"|"Audrey"|"Niffenegger"|"NPR"||||||
1|1985|"THE TENTH MAN"|"Graham"|"Greene"|"GR"||||||
1|1021|"THE TALE OF GENJI"|"Murasaki"|"Shikibu"|"GR"||||||
1|1932|"THE STUDS LONIGAN TRILOGY"|"James T."|"Farrell"|"MLB"||||||
1|1942|"THE STRANGER"|"Albert"|"Camus"|"HB"||||||
1|1991|"THE STORY OF TRACY BEAKER"|"Jacqueline"|"Wilson"|"BBC"||||||
1|1960|"THE SOT-WEED FACTOR"|"John"|"Barth"|"GR"||||||
1|1977|"THE SHINING"|"Stephen"|"King"|"NPR"||||||
1|1907|"THE SECRET AGENT"|"Joseph"|"Conrad"|"MLB"||||||
1|1978|"THE SEA, THE SEA"|"Iris"|"Murdoch"|"HB"||||||
1|1988|"THE SATANIC VERSES"|"Salman"|"Rushdie"|"MLR"||||||
1|2006|"THE ROAD"|"Cormac"|"McCarthy"|"NPR"||||||
1|1867|"THERESE RAQUIN"|"Émile"|"Zola"|"GR"||||||
1|1997|"THE RED TENT"|"Anita"|"Diamant"|"NPR"||||||
1|1944|"THE RAZOR'S EDGE"|"W. Somerset"|"Maugham"|"HB"||||||
1|1915|"THE RAINBOW"|"D.H."|"Lawrence"|"MLB"||||||
1|1914|"THE RAGGED TROUSERED PHILANTHROPISTS"|"Robert"|"Tressell"|"BBC"||||||
1|1951|"THE PUPPET MASTERS"|"Robert"|"Heinlein"|"MLR"||||||
1|2000|"THE PRINCESS DIARIES"|"Meg"|"Cabot"|"BBC"||||||
1|1973|"THE PRINCESS BRIDE"|"William"|"Goldman"|"NPR"||||||
1|1961|"THE PRIME OF MISS JEAN BRODIE"|"Muriel"|"Spark"|"MLB"||||||
1|1934|"THE POSTMAN ALWAYS RINGS TWICE"|"James M."|"Cain"|"MLB"||||||
1|1998|"THE POISONWOOD BIBLE"|"Barbara"|"Kingsolver"|"NPR"||||||
1|1947|"THE PLAGUE"|"Albert"|"Camus"|"GR"||||||
1|1998|"THE PILOT'S WIFE"|"Anita"|"Shreve"|"NPR"||||||
1|1961|"THE PHANTOM TOLLBOOTH"|"Norton"|"Juster"|"HB"||||||
1|1958|"THE ONCE AND FUTURE KING"|"null"|"White"|"BKML"||||||
1|1908|"THE OLD WIVES' TALE"|"Arnold"|"Bennett"|"MLB"||||||
1|-700|"THE ODYSSEY"|"Homer"|"Homer"|"HB"||||||
1|2003|"THE NO. 1 LADIES' DETECTIVE AGENCY"|"Alexander McCall"|"Smith"|"NPR"||||||
1|1948|"THE NAKED AND THE DEAD"|"Norman"|"Mailer"|"MLB"||||||
1|1965|"THE MOON IS A HARSH MISTRESS"|"Robert"|"Heinlein"|"MLR"||||||
1|1915|"THE METAMORPHOSIS"|"Franz"|"Kafka"|"GR"||||||
1|1883|"THE MERRY ADVENTURES OF ROBIN HOOD"|"Howard"|"Pyle"|"HB"||||||
